"feature","class","totallength","totaldb","totaloh","FA1kind","FA1length","FA1db","FA1oh","FA2kind","FA2length","FA2db","FA2oh","shorthand_notation","swisslipids_name","swisslipids_id","swisslipids_rank"
"TAG 60:10;0","TAG",60,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:10","Triacylglycerol (60:10)","SLM:000308399","SLM:Species"
"TAG 60:11;0","TAG",60,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:11","Triacylglycerol (60:11)","SLM:000308400","SLM:Species"
"TAG 60:12;0","TAG",60,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:12","Triacylglycerol (60:12)","SLM:000308401","SLM:Species"
"TAG 60:13;0","TAG",60,13,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:13","Triacylglycerol (60:13)","SLM:000308402","SLM:Species"
"TAG 60:14;0","TAG",60,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:14","Triacylglycerol (60:14)","SLM:000308403","SLM:Species"
"TAG 60:2;0","TAG",60,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:2","Triacylglycerol (60:2)","SLM:000308405","SLM:Species"
"TAG 60:3;0","TAG",60,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:3","Triacylglycerol (60:3)","SLM:000308406","SLM:Species"
"TAG 60:4;0","TAG",60,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:4","Triacylglycerol (60:4)","SLM:000308407","SLM:Species"
"TAG 60:5;0","TAG",60,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:5","Triacylglycerol (60:5)","SLM:000308408","SLM:Species"
"TAG 60:6;0","TAG",60,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:6","Triacylglycerol (60:6)","SLM:000308409","SLM:Species"
"TAG 60:7;0","TAG",60,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:7","Triacylglycerol (60:7)","SLM:000308410","SLM:Species"
"TAG 60:8;0","TAG",60,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:8","Triacylglycerol (60:8)","SLM:000308411","SLM:Species"
"TAG 60:9;0","TAG",60,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 60:9","Triacylglycerol (60:9)","SLM:000308412","SLM:Species"
"TAG 62:12;0","TAG",62,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 62:12","Triacylglycerol (62:12)","SLM:000308430","SLM:Species"
"TAG 62:13;0","TAG",62,13,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 62:13","Triacylglycerol (62:13)","SLM:000308431","SLM:Species"
"TAG 62:14;0","TAG",62,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 62:14","Triacylglycerol (62:14)","SLM:000308432","SLM:Species"
"TAG 62:16;0","TAG",62,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 62:16","Triacylglycerol (62:16)","SLM:000308434","SLM:Species"
